Index,Latitude,Longitude
15835,40.745487,-73.97226
15836,40.743884,-73.973437
15837,40.744386,-73.97307
15838,40.784794,-73.983867
15839,40.78479,-73.983908
15840,40.78479,-73.983945
15841,40.784795,-73.983988
15842,40.784803,-73.984024
15843,40.784814,-73.984058
15844,40.784831,-73.984096
15845,40.78485,-73.984134
15846,40.784882,-73.984167
15847,40.784914,-73.984191
15848,40.784958,-73.984209
15849,40.785015,-73.984218
15850,40.785089,-73.984228
15851,40.784749,-73.983766
15852,40.79788,-73.926531
15853,40.798052,-73.926617
15854,40.798218,-73.926675
15855,40.798396,-73.926698
15856,40.79858,-73.926686
15857,40.798782,-73.926687
15858,40.796555,-73.926728
15859,40.796585,-73.926525
15860,40.796602,-73.9264
15861,40.796614,-73.926322
15862,40.79664,-73.926242
15863,40.796682,-73.926165
15864,40.796752,-73.92611
15865,40.796854,-73.926014
15866,40.796991,-73.925964
15867,40.772306,-73.941262
15868,40.772296,-73.941346
15869,40.77227,-73.941441
15870,40.772182,-73.941683
15871,40.772049,-73.942028
15872,40.772005,-73.942137
15873,40.771909,-73.942254
15874,40.771657,-73.942523
15875,40.771532,-73.942672
15876,40.771378,-73.942797
15877,40.771149,-73.943004
15878,40.770809,-73.943357
15879,40.770568,-73.943638
15880,40.770407,-73.943811
15881,40.770261,-73.943998
15882,40.7702,-73.944081
15883,40.770158,-73.944193
15884,40.770119,-73.944267
15885,40.77008,-73.944309
15886,40.76998,-73.944415
15887,40.769903,-73.944504
15888,40.769819,-73.944624
15889,40.769792,-73.944666
15890,40.769206,-73.945072
15891,40.768975,-73.945165
15892,40.76881,-73.945205
15893,40.768772,-73.945219
15894,40.768764,-73.945226
15895,40.76874,-73.945254
15896,40.768717,-73.94534
15897,40.768712,-73.945351
15898,40.768705,-73.945362
15899,40.76869,-73.945371
15900,40.768679,-73.945383
15901,40.768524,-73.945493
15902,40.768492,-73.945503
15903,40.76843,-73.945569
15904,40.768409,-73.945595
15905,40.768356,-73.945616
15906,40.76827,-73.945619
15907,40.768258,-73.945619
15908,40.768245,-73.945623
15909,40.76823,-73.94563
15910,40.768225,-73.945636
15911,40.768208,-73.945661
15912,40.76814,-73.945778
15913,40.76811,-73.945878
15914,40.768107,-73.945894
15915,40.768107,-73.945912
15916,40.768092,-73.945935
15917,40.768067,-73.945961
15918,40.767904,-73.946081
15919,40.767764,-73.9462
15920,40.767665,-73.946288
15921,40.767581,-73.946353
15922,40.76739,-73.946481
15923,40.76641,-73.947339
15924,40.765324,-73.948162
15925,40.764861,-73.948515
15926,40.76427,-73.948971
15927,40.764221,-73.949009
15928,40.764209,-73.949024
15929,40.764203,-73.949047
15930,40.764228,-73.949219
15931,40.764046,-73.949433
15932,40.763947,-73.949537
15933,40.76361,-73.94993
15934,40.763546,-73.950018
15935,40.76352,-73.950037
15936,40.763303,-73.950233
15937,40.763224,-73.950301
15938,40.763101,-73.950401
15939,40.762821,-73.950658
15940,40.762769,-73.950693
15941,40.762701,-73.95075
15942,40.762594,-73.950866
15943,40.762573,-73.950886
15944,40.762188,-73.951174
15945,40.762096,-73.951248
15946,40.761771,-73.951513
15947,40.761695,-73.951575
15948,40.761667,-73.951592
15949,40.76151,-73.951679
15950,40.761422,-73.951729
15951,40.761286,-73.951796
15952,40.760935,-73.951983
15953,40.7609,-73.952
15954,40.760883,-73.952012
15955,40.760578,-73.952325
15956,40.760382,-73.952524
15957,40.760247,-73.952653
15958,40.760185,-73.952708
15959,40.759989,-73.952903
15960,40.759847,-73.953045
15961,40.759766,-73.953131
15962,40.75974,-73.953166
15963,40.759732,-73.95319
15964,40.759732,-73.953221
15965,40.759653,-73.953344
15966,40.759622,-73.953377
15967,40.759568,-73.953432
15968,40.759537,-73.953447
15969,40.759513,-73.953455
15970,40.759502,-73.953455
15971,40.759488,-73.95345
15972,40.759437,-73.953366
15973,40.759412,-73.953321
15974,40.75278,-73.95736
15975,40.752766,-73.95725
15976,40.752767,-73.957238
15977,40.752771,-73.957224
15978,40.752781,-73.957211
15979,40.75317,-73.956773
15980,40.753309,-73.956632
15981,40.753559,-73.956391
15982,40.753896,-73.956074
15983,40.754461,-73.955564
15984,40.754682,-73.955362
15985,40.754784,-73.955272
15986,40.754807,-73.955253
15987,40.754813,-73.955245
15988,40.75482,-73.95523
15989,40.75482,-73.955215
15990,40.754826,-73.9552
15991,40.754826,-73.955127
15992,40.754829,-73.955108
15993,40.754837,-73.955091
15994,40.754856,-73.955071
15995,40.754945,-73.954976
15996,40.755053,-73.954856
15997,40.755392,-73.954456
15998,40.756076,-73.953715
15999,40.756293,-73.95364
16000,40.756338,-73.953626
16001,40.756358,-73.953613
16002,40.756369,-73.953596
16003,40.7564,-73.953553
16004,40.756434,-73.953508
16005,40.756468,-73.953461
16006,40.756491,-73.953429
16007,40.756509,-73.953404
16008,40.756667,-73.953186
16009,40.7578,-73.952224
16010,40.757844,-73.952218
16011,40.757895,-73.95221
16012,40.757933,-73.952175
16013,40.75799,-73.952139
16014,40.75802,-73.952115
16015,40.758116,-73.952046
16016,40.7582,-73.95198
16017,40.758395,-73.951834
16018,40.758424,-73.951817
16019,40.758447,-73.951807
16020,40.758457,-73.951798
16021,40.758463,-73.951783
16022,40.758467,-73.951767
16023,40.75847,-73.951752
16024,40.758576,-73.951639
16025,40.758614,-73.951596
16026,40.758632,-73.951582
16027,40.758673,-73.951561
16028,40.758766,-73.951404
16029,40.752798,-73.957417
16030,40.752828,-73.957512
16031,40.752948,-73.957783
16032,40.75307,-73.958038
16033,40.753201,-73.958264
16034,40.753291,-73.958416
16035,40.753383,-73.958563
16036,40.753412,-73.958624
16037,40.753501,-73.958664
16038,40.753582,-73.958836
16039,40.753679,-73.958714
16040,40.753729,-73.9587
16041,40.753931,-73.958441
16042,40.75395,-73.95845
16043,40.754562,-73.957906
16044,40.754732,-73.957753
16045,40.754978,-73.957538
16046,40.755079,-73.957446
16047,40.755297,-73.957235
16048,40.75558,-73.956969
16049,40.755844,-73.956725
16050,40.756099,-73.95649
16051,40.756852,-73.955826
16052,40.75696,-73.955735
16053,40.756926,-73.955655
16054,40.756957,-73.95556
16055,40.757028,-73.955492
16056,40.75711,-73.955418
16057,40.759593,-73.953131
16058,40.759869,-73.952793
16059,40.760102,-73.952517
16060,40.757687,-73.954932
16061,40.757722,-73.954896
16062,40.757032,-73.952876
16063,40.757046,-73.952952
16064,40.801913,-73.931208
16065,40.808606,-73.930394
16066,40.806806,-73.934525
16067,40.807329,-73.933301
16068,40.807388,-73.933194
16069,40.807936,-73.931916
16070,40.808043,-73.931667
16071,40.808151,-73.931407
16072,40.808257,-73.931189
16073,40.808497,-73.930761
16074,40.808664,-73.930524
16075,40.808718,-73.930453
16076,40.806952,-73.935113
16077,40.806911,-73.935115
16078,40.806878,-73.935082
16079,40.80684,-73.935047
16080,40.806809,-73.935002
16081,40.80678,-73.934949
16082,40.806764,-73.934885
16083,40.806749,-73.934805
16084,40.80675,-73.934711
16085,40.80677,-73.934607
16086,40.80556,-73.934216
16087,40.805669,-73.934207
16088,40.805785,-73.934488
16089,40.805892,-73.934634
16090,40.805933,-73.934665
16091,40.80597,-73.934695
16092,40.806041,-73.93473
16093,40.806099,-73.93475
16094,40.806169,-73.934759
16095,40.806267,-73.93475
16096,40.806318,-73.934735
16097,40.806406,-73.934693
16098,40.806479,-73.934632
16099,40.806535,-73.934573
16100,40.806594,-73.93448
16101,40.80787,-73.931537
16102,40.80777,-73.931766
16103,40.807852,-73.931523
16104,40.807936,-73.931314
16105,40.807237,-73.932983
16106,40.807189,-73.933107
16107,40.806938,-73.933692
16108,40.806699,-73.934249
16109,40.807919,-73.931293
16110,40.807973,-73.931189
16111,40.808072,-73.930949
16112,40.808083,-73.930871
16113,40.808076,-73.93081
16114,40.808028,-73.930676
16115,40.835759,-73.939926
16116,40.84215,-73.942279
16117,40.855245,-73.936858
16118,40.855452,-73.936779
16119,40.855559,-73.936735
16120,40.855659,-73.936691
16121,40.855775,-73.936617
16122,40.852856,-73.937604
16123,40.8529,-73.937591
16124,40.837078,-73.934029
16125,40.837252,-73.933891
16126,40.837339,-73.933819
16127,40.837486,-73.933718
16128,40.837679,-73.93362
16129,40.837828,-73.93354
16130,40.837997,-73.933453
16131,40.838161,-73.933357
16132,40.83831,-73.933279
16133,40.838506,-73.933175
16134,40.838678,-73.933076
16135,40.838825,-73.933002
16136,40.83887,-73.932997
16137,40.838974,-73.932938
16138,40.839133,-73.93286
16139,40.83933,-73.932757
16140,40.839507,-73.932666
16141,40.839697,-73.932554
16142,40.839894,-73.932445
16143,40.840031,-73.932364
16144,40.840349,-73.932174
16145,40.8405,-73.932078
16146,40.840751,-73.93195
16147,40.841019,-73.9318
16148,40.841193,-73.931703
16149,40.841411,-73.931582
16150,40.841667,-73.931439
16151,40.841684,-73.931428
16152,40.841696,-73.931422
16153,40.841769,-73.931374
16154,40.84184,-73.931326
16155,40.841908,-73.931284
16156,40.841989,-73.931239
16157,40.842061,-73.931199
16158,40.842126,-73.931158
16159,40.842192,-73.931122
16160,40.842266,-73.931082
16161,40.842328,-73.93105
16162,40.842393,-73.93102
16163,40.842449,-73.930997
16164,40.842551,-73.93095
16165,40.84264,-73.930908
16166,40.842741,-73.930863
16167,40.842851,-73.930815
16168,40.842911,-73.930788
16169,40.842958,-73.930769
16170,40.843042,-73.930739
16171,40.843127,-73.930698
16172,40.843208,-73.93067
16173,40.843291,-73.930638
16174,40.84335,-73.930618
16175,40.843423,-73.930597
16176,40.843532,-73.930551
16177,40.843669,-73.930498
16178,40.843797,-73.930446
16179,40.843908,-73.930406
16180,40.84399,-73.930375
16181,40.844138,-73.930316
16182,40.844292,-73.93025
16183,40.844394,-73.930205
16184,40.844489,-73.930162
16185,40.84458,-73.93012
16186,40.84468,-73.930068
16187,40.844804,-73.929997
16188,40.844916,-73.929935
16189,40.845029,-73.929866
16190,40.845138,-73.929801
16191,40.845267,-73.929733
16192,40.845327,-73.929698
16193,40.845416,-73.929631
16194,40.845516,-73.929557
16195,40.845584,-73.929503
16196,40.84562,-73.929476
16197,40.84581,-73.929356
16198,40.845969,-73.92924
16199,40.846145,-73.929123
16200,40.846278,-73.929016
16201,40.846431,-73.928914
16202,40.846516,-73.928854
16203,40.846587,-73.928809
16204,40.846697,-73.928744
16205,40.846808,-73.928667
16206,40.846941,-73.928577
16207,40.846986,-73.928539
16208,40.847015,-73.928513
16209,40.84708,-73.92846
16210,40.847131,-73.928423
16211,40.847193,-73.928383
16212,40.847247,-73.928345
16213,40.847274,-73.928331
16214,40.847325,-73.928299
16215,40.847373,-73.928264
16216,40.847422,-73.92823
16217,40.84748,-73.928188
16218,40.847573,-73.928124
16219,40.847628,-73.928084
16220,40.847707,-73.928029
16221,40.847789,-73.927971
16222,40.847835,-73.927937
16223,40.847914,-73.927882
16224,40.848008,-73.927821
16225,40.848143,-73.927731
16226,40.84827,-73.92764
16227,40.848409,-73.927546
16228,40.848549,-73.927449
16229,40.84864,-73.927382
16230,40.848845,-73.927247
16231,40.849,-73.927131
16232,40.84913,-73.927048
16233,40.849215,-73.92699
16234,40.849315,-73.926917
16235,40.849409,-73.926846
16236,40.849508,-73.926779
16237,40.8496,-73.926711
16238,40.849692,-73.926649
16239,40.849817,-73.926564
16240,40.849899,-73.926506
16241,40.849984,-73.926449
16242,40.850065,-73.926392
16243,40.850177,-73.926318
16244,40.850285,-73.926251
16245,40.850351,-73.926201
16246,40.850462,-73.926126
16247,40.85057,-73.926049
16248,40.850667,-73.925988
16249,40.850789,-73.925923
16250,40.85094,-73.925929
16251,40.851067,-73.925896
16252,40.851263,-73.925705
16253,40.851478,-73.925592
16254,40.85167,-73.925494
16255,40.851878,-73.925388
16256,40.852085,-73.925252
16257,40.852436,-73.925
16258,40.85276,-73.924758
16259,40.85299,-73.924592
16260,40.853058,-73.924539
16261,40.853243,-73.9244
16262,40.853492,-73.924185
16263,40.85362,-73.924057
16264,40.853773,-73.923865
16265,40.853781,-73.923815
16266,40.853967,-73.923706
16267,40.854163,-73.923555
16268,40.854404,-73.923355
16269,40.854657,-73.923148
16270,40.854883,-73.923001
16271,40.855094,-73.922888
16272,40.855324,-73.922775
16273,40.85563,-73.92265
16274,40.856003,-73.922556
16275,40.856301,-73.922511
16276,40.856437,-73.922518
16277,40.856671,-73.92259
16278,40.856953,-73.922631
16279,40.857089,-73.922567
16280,40.857353,-73.922552
16281,40.857488,-73.922635
16282,40.857527,-73.922658
16283,40.857858,-73.922714
16284,40.858021,-73.922714
16285,40.858292,-73.922699
16286,40.858488,-73.922699
16287,40.858604,-73.922697
16288,40.858653,-73.922709
16289,40.858708,-73.922744
16290,40.85878,-73.922813
16291,40.835353,-73.935445
16292,40.835671,-73.935033
16293,40.835777,-73.934905
16294,40.835889,-73.934788
16295,40.836031,-73.934657
16296,40.836151,-73.934561
16297,40.836285,-73.934471
16298,40.836401,-73.934405
16299,40.836488,-73.93436
16300,40.836686,-73.934249
16301,40.836889,-73.93413
16302,40.851766,-73.925258
16303,40.809669,-73.934596
16304,40.809885,-73.934608
16305,40.809975,-73.934587
16306,40.810126,-73.934576
16307,40.810354,-73.934582
16308,40.810433,-73.934591
16309,40.81061,-73.934585
16310,40.810814,-73.934556
16311,40.810991,-73.934514
16312,40.8111,-73.934463
16313,40.811435,-73.934383
16314,40.811573,-73.934347
16315,40.811647,-73.934338
16316,40.81173,-73.934335
16317,40.811827,-73.934338
16318,40.812009,-73.934375
16319,40.812115,-73.934382
16320,40.812252,-73.934382
16321,40.812427,-73.934379
16322,40.812531,-73.934369
16323,40.812754,-73.934348
16324,40.812932,-73.93432
16325,40.813154,-73.934277
16326,40.813368,-73.934228
16327,40.813441,-73.934211
16328,40.81349,-73.934168
16329,40.813543,-73.93412
16330,40.813591,-73.934088
16331,40.813683,-73.93407
16332,40.813712,-73.934066
16333,40.813841,-73.93407
16334,40.813992,-73.93407
16335,40.814189,-73.93407
16336,40.81428,-73.934067
16337,40.814418,-73.934061
16338,40.814491,-73.934079
16339,40.814662,-73.934065
16340,40.815064,-73.934049
16341,40.815138,-73.934031
16342,40.815297,-73.934005
16343,40.815591,-73.933937
16344,40.815745,-73.933906
16345,40.816057,-73.933892
16346,40.816366,-73.933891
16347,40.816507,-73.933892
16348,40.816769,-73.933882
16349,40.817029,-73.933833
16350,40.817088,-73.933827
16351,40.817183,-73.933821
16352,40.817789,-73.933851
16353,40.817789,-73.933862
16354,40.814968,-73.93497
16355,40.814915,-73.934843
16356,40.814883,-73.934739
16357,40.814863,-73.934644
16358,40.814858,-73.934545
16359,40.814857,-73.934461
16360,40.814863,-73.93435
16361,40.814861,-73.934293
16362,40.814848,-73.934245
16363,40.814831,-73.934213
16364,40.814797,-73.934165
16365,40.815269,-73.935643
16366,40.814754,-73.934137
16367,40.814681,-73.934127
16368,40.814406,-73.934156
16369,40.813922,-73.934197
16370,40.813743,-73.934211
16371,40.812065,-73.935895
16372,40.812134,-73.935838
16373,40.812169,-73.935813
16374,40.813527,-73.934814
16375,40.81416,-73.932068
16376,40.81418,-73.932162
16377,40.814204,-73.932262
16378,40.814239,-73.933667
16379,40.814251,-73.934019
16380,40.814287,-73.934664
16381,40.814303,-73.934787
16382,40.814332,-73.934892
16383,40.814416,-73.935089
16384,40.814519,-73.93534
16385,40.813839,-73.934591
16386,40.813897,-73.93454
16387,40.813951,-73.934472
16388,40.813987,-73.934417
16389,40.814018,-73.934346
16390,40.814035,-73.934282
16391,40.814058,-73.934192
16392,40.81406,-73.934097
16393,40.81406,-73.93403
16394,40.814014,-73.932364
16395,40.813999,-73.932274
16396,40.813975,-73.932185
16397,40.814805,-73.935951
16398,40.81369,-73.931552
16399,40.81367,-73.931504
16400,40.813843,-73.931245
16401,40.813855,-73.931273
16402,40.813872,-73.931359
16403,40.865659,-73.931398
16404,40.865674,-73.931485
16405,40.865685,-73.931599
16406,40.865682,-73.931692
16407,40.865664,-73.931802
16408,40.86563,-73.931909
16409,40.865568,-73.932019
16410,40.865469,-73.932141
16411,40.865367,-73.932243
16412,40.865227,-73.932317
16413,40.864988,-73.932412
16414,40.864805,-73.932479
16415,40.86464,-73.932535
16416,40.864482,-73.93258
16417,40.864358,-73.93261
16418,40.864249,-73.932612
16419,40.864179,-73.932597
16420,40.86415,-73.932586
16421,40.864013,-73.93252
16422,40.863881,-73.932474
16423,40.8638,-73.932453
16424,40.863709,-73.932438
16425,40.863614,-73.932441
16426,40.86352,-73.932462
16427,40.86343,-73.932506
16428,40.863352,-73.932565
16429,40.83629,-73.940064
16430,40.835891,-73.939986
16431,40.835878,-73.939983
16432,40.817269,-73.948096
16433,40.817327,-73.948289
16434,40.817366,-73.948328
16435,40.81742,-73.948367
16436,40.81746,-73.948397
16437,40.817516,-73.94843
16438,40.81755,-73.948455
16439,40.817575,-73.948474
16440,40.81759,-73.948506
16441,40.817608,-73.948561
16442,40.817621,-73.948631
16443,40.81762,-73.948693
16444,40.817626,-73.948796
16445,40.81762,-73.948913
16446,40.817606,-73.94902
16447,40.817602,-73.9491
16448,40.817608,-73.949161
16449,40.817623,-73.949219
16450,40.817641,-73.949266
16451,40.817668,-73.949309
16452,40.817703,-73.949339
16453,40.817766,-73.949375
16454,40.817811,-73.94941
16455,40.817849,-73.949433
16456,40.833223,-73.947027
16457,40.833831,-73.948477
16458,40.834065,-73.948905
16459,40.83421,-73.949195
16460,40.834279,-73.949317
16461,40.814169,-73.931974
16462,40.81425,-73.932241
16463,40.813944,-73.932284
16464,40.86434,-73.918934
16465,40.863102,-73.919936
16466,40.864387,-73.919063
16467,40.816988,-73.934617
16468,40.807799,-73.941254
16469,40.807675,-73.941345
16470,40.807315,-73.941606
16471,40.806519,-73.942187
16472,40.790528,-73.969228
16473,40.801013,-73.941292
16474,40.801182,-73.941692
16475,40.801445,-73.942317
16476,40.779808,-73.950337
16477,40.781429,-73.954176
16478,40.78283,-73.957516
16479,40.783427,-73.958911
16480,40.783468,-73.959007
16481,40.78281,-73.94365
16482,40.785905,-73.939297
16483,40.78528,-73.939862
16484,40.784517,-73.941339
16485,40.784357,-73.941647
16486,40.783872,-73.942606
16487,40.783726,-73.942798
16488,40.78336,-73.943267
16489,40.783064,-73.943471
16490,40.78286,-73.943628
16491,40.760895,-73.955934
16492,40.760555,-73.95632
16493,40.760504,-73.956377
16494,40.76017,-73.956753
16495,40.760022,-73.95691
16496,40.759995,-73.956979
16497,40.759994,-73.957052
16498,40.760065,-73.957199
16499,40.759928,-73.957387
16500,40.759811,-73.957531
16501,40.759681,-73.95769
16502,40.759576,-73.957804
16503,40.75946,-73.957926
16504,40.759237,-73.958138
16505,40.758988,-73.958342
16506,40.801048,-73.929099
16507,40.800976,-73.929086
16508,40.800917,-73.929076
16509,40.800851,-73.929065
16510,40.800794,-73.929055
16511,40.800511,-73.929185
16512,40.800359,-73.92911
16513,40.799801,-73.929028
16514,40.799795,-73.928927
16515,40.798502,-73.928999
16516,40.797031,-73.929052
16517,40.786261,-73.938974
16518,40.768895,-73.948671
16519,40.768866,-73.948713
16520,40.768437,-73.949015
16521,40.767909,-73.949396
16522,40.767939,-73.949475
16523,40.767774,-73.949597
16524,40.767664,-73.949657
16525,40.767582,-73.949737
16526,40.767575,-73.949799
16527,40.767093,-73.950219
16528,40.766887,-73.9504
16529,40.766707,-73.950541
16530,40.76653,-73.950616
16531,40.765795,-73.951277
16532,40.765574,-73.951473
16533,40.76545,-73.951534
16534,40.765311,-73.951657
16535,40.765176,-73.951791
16536,40.765135,-73.951844
16537,40.765093,-73.951903
16538,40.777607,-73.942632
16539,40.777385,-73.942548
16540,40.77725,-73.942476
16541,40.77713,-73.94243
16542,40.777125,-73.94238
16543,40.777114,-73.942334
16544,40.777097,-73.942286
16545,40.77707,-73.942239
16546,40.77704,-73.942206
16547,40.777011,-73.942183
16548,40.776977,-73.942154
16549,40.77692,-73.942137
16550,40.776867,-73.942132
16551,40.776479,-73.942101
16552,40.776388,-73.942094
16553,40.776308,-73.942096
16554,40.776229,-73.942103
16555,40.776163,-73.942111
16556,40.776124,-73.942123
16557,40.77608,-73.942144
16558,40.776042,-73.942183
16559,40.776006,-73.942228
16560,40.775967,-73.94229
16561,40.775934,-73.942355
16562,40.775908,-73.942409
16563,40.7759,-73.942435
16564,40.775902,-73.942499
16565,40.77571,-73.942543
16566,40.77566,-73.94256
16567,40.775539,-73.9426
16568,40.775416,-73.942641
16569,40.775319,-73.942682
16570,40.77523,-73.942722
16571,40.775116,-73.94278
16572,40.774936,-73.942888
16573,40.774811,-73.942971
16574,40.774717,-73.943046
16575,40.774582,-73.943154
16576,40.774435,-73.943283
16577,40.774329,-73.943376
16578,40.774279,-73.94342
16579,40.773976,-73.943691
16580,40.773906,-73.943753
16581,40.773097,-73.94449
16582,40.772512,-73.945073
16583,40.772384,-73.945232
16584,40.772222,-73.945434
16585,40.772047,-73.945672
16586,40.771809,-73.946044
16587,40.771644,-73.946292
16588,40.771488,-73.946476
16589,40.743795,-73.971425
16590,40.743712,-73.971403
16591,40.743664,-73.971433
16592,40.743308,-73.97166
16593,40.743229,-73.97179
16594,40.77264,-73.944922
16595,40.77276,-73.944789
16596,40.772872,-73.944693
16597,40.771308,-73.946397
16598,40.77119,-73.946531
16599,40.764565,-73.952357
16600,40.763613,-73.953175
16601,40.763377,-73.953389
16602,40.76219,-73.954467
16603,40.794119,-73.931118
16604,40.79411,-73.931134
16605,40.793687,-73.931939
16606,40.793143,-73.932905
16607,40.792775,-73.933559
16608,40.791907,-73.934819
16609,40.791712,-73.935085
16610,40.791689,-73.935116
16611,40.782242,-73.943808
16612,40.781647,-73.943935
16613,40.780778,-73.943862
16614,40.780408,-73.943788
16615,40.778901,-73.943116
16616,40.77818,-73.942795
16617,40.79155,-73.935288
16618,40.7911,-73.935854
16619,40.78933,-73.937155
16620,40.787807,-73.937834
16621,40.787207,-73.938164
16622,40.786725,-73.938577
16623,40.796752,-73.929068
16624,40.796738,-73.929069
16625,40.796672,-73.929104
16626,40.796065,-73.929262
16627,40.795733,-73.929413
16628,40.79462,-73.930228
16629,40.760924,-73.961018
16630,40.761427,-73.960635
16631,40.761545,-73.960548
16632,40.762055,-73.960176
16633,40.762172,-73.960092
16634,40.762692,-73.959728
16635,40.76279,-73.959653
16636,40.763318,-73.959275
16637,40.766306,-73.957092
16638,40.782915,-73.94498
16639,40.7829,-73.944968
16640,40.783202,-73.944767
16641,40.786765,-73.945262
16642,40.786663,-73.945336
16643,40.78654,-73.945427
16644,40.786274,-73.945622
16645,40.786243,-73.945645
16646,40.78612,-73.945735
16647,40.785823,-73.945947
16648,40.785751,-73.946005
16649,40.785281,-73.946348
16650,40.785269,-73.946357
16651,40.785193,-73.946413
16652,40.71733,-74.013234
16653,40.716862,-74.012203
16654,40.717058,-74.012636
16655,40.717114,-74.012759
16656,40.712322,-73.979126
16657,40.712265,-73.980001
16658,40.73748,-73.983951
16659,40.742647,-73.980555
16660,40.742682,-73.980639
16661,40.742801,-73.980922
16662,40.743218,-73.981913
16663,40.74326,-73.982012
16664,40.7433,-73.982122
16665,40.740381,-73.973247
16666,40.743206,-73.979951
16667,40.743153,-73.979823
16668,40.742275,-73.977726
16669,40.744578,-73.983231
16670,40.744534,-73.983127
16671,40.742228,-73.977609
16672,40.74221,-73.977574
16673,40.742137,-73.977386
16674,40.741665,-73.976257
16675,40.741627,-73.976168
16676,40.741587,-73.976071
16677,40.741321,-73.975444
16678,40.74388,-73.981561
16679,40.743269,-73.9801
16680,40.748852,-73.975797
16681,40.749335,-73.976952
16682,40.749539,-73.977435
16683,40.748089,-73.973992
16684,40.748101,-73.974022
16685,40.748151,-73.974139
16686,40.748293,-73.974478
16687,40.74958,-73.977534
16688,40.750569,-73.979878
16689,40.750743,-73.980294
16690,40.75086,-73.980579
16691,40.750943,-73.980771
16692,40.750371,-73.977492
16693,40.750155,-73.976987
16694,40.748533,-73.973144
16695,40.748478,-73.973012
16696,40.748231,-73.972421
16697,40.747612,-73.970941
16698,40.747595,-73.970901
16699,40.751482,-73.980128
16700,40.750892,-73.978718
16701,40.749707,-73.975922
16702,40.749467,-73.97535
16703,40.748921,-73.974063
16704,40.748875,-73.973955
16705,40.748725,-73.9736
16706,40.748596,-73.973293
16707,40.75524,-73.973276
16708,40.754924,-73.97252
16709,40.754766,-73.972142
16710,40.75456,-73.971649
16711,40.75431,-73.971059
16712,40.75597,-73.974997
16713,40.75588,-73.974788
16714,40.755794,-73.974576
16715,40.755597,-73.974114
16716,40.755503,-73.968065
16717,40.756392,-73.970172
16718,40.756439,-73.970284
16719,40.7565,-73.970445
16720,40.75708,-73.971804
16721,40.757124,-73.971907
16722,40.757319,-73.97237
16723,40.757533,-73.972876
16724,40.75637,-73.964319
16725,40.75972,-73.972267
16726,40.759639,-73.97206
16727,40.759002,-73.970533
16728,40.760356,-73.971809
16729,40.760989,-73.973309
16730,40.75963,-73.970089
16731,40.760269,-73.971602
16732,40.717893,-73.992999
16733,40.71768,-73.992295
16734,40.71764,-73.992161
16735,40.717451,-73.991535
16736,40.717396,-73.991352
16737,40.717386,-73.991321
16738,40.717373,-73.991276
16739,40.716915,-74.010784
16740,40.716378,-74.010923
16741,40.74727,-73.989617
16742,40.747527,-73.990215
16743,40.747468,-73.990075
16744,40.756532,-73.994018
16745,40.75679,-73.994652
16746,40.753558,-73.98504
16747,40.753397,-73.984672
16748,40.753209,-73.984226
16749,40.75284,-73.98335
16750,40.752251,-73.981952
16751,40.757143,-73.993571
16752,40.757101,-73.993472
16753,40.756137,-73.985103
16754,40.75652,-73.986008
16755,40.756599,-73.986194
16756,40.75664,-73.986303
16757,40.756673,-73.986372
16758,40.7567,-73.986458
16759,40.757259,-73.98582
16760,40.756197,-73.9833
16761,40.759692,-73.991602
16762,40.758798,-73.989476
16763,40.757835,-73.987189
16764,40.75739,-73.98614
16765,40.75734,-73.986013
16766,40.757293,-73.985901
16767,40.76036,-73.985411
16768,40.760161,-73.984938
16769,40.75859,-73.981212
16770,40.75785,-73.979455
16771,40.757831,-73.979406
16772,40.757769,-73.97926
16773,40.757339,-73.978248
16774,40.7621,-73.983759
16775,40.762569,-73.984827
16776,40.762915,-73.985648
16777,40.763573,-73.98721
16778,40.763704,-73.987521
16779,40.76407,-73.988405
16780,40.764175,-73.98864
16781,40.765308,-73.991329
16782,40.76555,-73.991917
16783,40.765682,-73.992219
16784,40.7665,-73.994173
16785,40.766959,-73.995283
16786,40.76707,-73.995555
16787,40.767305,-73.996129
16788,40.767346,-73.99623
16789,40.767428,-73.99643
16790,40.763595,-73.981433
16791,40.763546,-73.981315
16792,40.763163,-73.9804
16793,40.763135,-73.980331
16794,40.7631,-73.980251
16795,40.762895,-73.979783
16796,40.762858,-73.979697
16797,40.76245,-73.978731
16798,40.765268,-73.985389
16799,40.764984,-73.984712
16800,40.763151,-73.999791
16801,40.751678,-73.967828
16802,40.75999,-73.964797
16803,40.710116,-74.016504
16804,40.710371,-74.017553
16805,40.70985,-74.015299
16806,40.709858,-74.015353
16807,40.709868,-74.015418
16808,40.709884,-74.015493
16809,40.710054,-74.016242
16810,40.709037,-73.996017
16811,40.742005,-73.972392
16812,40.74236,-73.972334
16813,40.742476,-73.972313
16814,40.742836,-73.972182
16815,40.743072,-73.972076
16816,40.743113,-73.97204
16817,40.743135,-73.971918
16818,40.743882,-73.971449
16819,40.7441,-73.971305
16820,40.744394,-73.971073
16821,40.744495,-73.970971
16822,40.82795,-73.953606
16823,40.827999,-73.953638
16824,40.828036,-73.95367
16825,40.709767,-74.015236
16826,40.709077,-74.015417
16827,40.707903,-74.015859
16828,40.70771,-74.015929
16829,40.707292,-74.016098
16830,40.707048,-74.016235
16831,40.706703,-74.016363
16832,40.7065,-74.016425
16833,40.706429,-74.016447
